revision	user	timestamp
74816	ReactomeTeam	20140430085503
75169	Anwesha	20140508141200
75819	ReactomeTeam	20140610113723
76107	ReactomeTeam	20140611101715
76784	ReactomeTeam	20140716121506
77079	ReactomeTeam	20140717083749
81619	ReactomeTeam	20150821130952
83223	ReactomeTeam	20151118102531
86556	ReactomeTeam	20160711092056
88425	Fehrhart	20160805120218
93461	ReactomeTeam	20170809112415
93891	ReactomeTeam	20170816134313
99165	ReactomeTeam	20181031124159
99525	ReactomeTeam	20181031145000
99971	ReactomeTeam	20181031161459
100421	ReactomeTeam	20181031193105
100880	ReactomeTeam	20181031205645
101342	ReactomeTeam	20181101112301
