revision	user	timestamp
74786	ReactomeTeam	20140430085227
75139	Anwesha	20140508140848
75789	ReactomeTeam	20140610113202
76079	ReactomeTeam	20140611101420
76754	ReactomeTeam	20140716121139
77049	ReactomeTeam	20140717083510
81589	ReactomeTeam	20150821130753
83395	ReactomeTeam	20151118110704
86636	ReactomeTeam	20160711092250
93537	ReactomeTeam	20170809112625
99337	ReactomeTeam	20181031124753
99783	ReactomeTeam	20181031151838
100231	ReactomeTeam	20181031165250
100681	ReactomeTeam	20181031200747
101154	ReactomeTeam	20181031213439
101618	ReactomeTeam	20181101114829
