revision	user	timestamp
74701	ReactomeTeam	20140430084632
75057	Anwesha	20140508135650
75701	ReactomeTeam	20140610110428
75998	ReactomeTeam	20140611100545
76668	ReactomeTeam	20140716120343
76963	ReactomeTeam	20140717082441
81486	ReactomeTeam	20150821130124
83142	ReactomeTeam	20151118100903
86618	ReactomeTeam	20160711092224
88126	Ryanmiller	20160726101525
88127	Ryanmiller	20160726101558
93520	ReactomeTeam	20170809112554
93933	ReactomeTeam	20170816134601
99158	ReactomeTeam	20181031124139
99516	ReactomeTeam	20181031144629
99961	ReactomeTeam	20181031161354
100412	ReactomeTeam	20181031192846
100871	ReactomeTeam	20181031205541
101333	ReactomeTeam	20181101112223
