revision	user	timestamp
81596	ReactomeTeam	20150821130819
83210	ReactomeTeam	20151118102249
86346	ReactomeTeam	20160711091550
89085	Egonw	20160822080241
93269	ReactomeTeam	20170809111855
93750	ReactomeTeam	20170816133351
99131	ReactomeTeam	20181031124035
99477	ReactomeTeam	20181031144019
99922	ReactomeTeam	20181031160752
100375	ReactomeTeam	20181031192408
100834	ReactomeTeam	20181031204928
101297	ReactomeTeam	20181101111821
