revision	user	timestamp
74604	ReactomeTeam	20140430083919
74960	Anwesha	20140508134823
75605	ReactomeTeam	20140610104553
75905	ReactomeTeam	20140611095602
76572	ReactomeTeam	20140716115531
76867	ReactomeTeam	20140717081406
81398	ReactomeTeam	20150821125539
83075	ReactomeTeam	20151118095331
86709	ReactomeTeam	20160711092437
87189	Egonw	20160719080820
93603	ReactomeTeam	20170809112830
93994	ReactomeTeam	20170816135013
99210	ReactomeTeam	20181031124345
99591	ReactomeTeam	20181031145819
100038	ReactomeTeam	20181031162422
100493	ReactomeTeam	20181031194103
100956	ReactomeTeam	20181031210656
101418	ReactomeTeam	20181101113012
