revision	user	timestamp
39825	MaintBot	20110121055139
42022	MaintBot	20110304215103
74801	ReactomeTeam	20140430085344
75154	Anwesha	20140508141016
75803	ReactomeTeam	20140610113438
76092	ReactomeTeam	20140611101537
76769	ReactomeTeam	20140716121323
77064	ReactomeTeam	20140717083629
81606	ReactomeTeam	20150821130859
83406	ReactomeTeam	20151118110831
86558	ReactomeTeam	20160711092058
87163	Mkutmon	20160718191849
93463	ReactomeTeam	20170809112418
93892	ReactomeTeam	20170816134317
99314	ReactomeTeam	20181031124653
99750	ReactomeTeam	20181031151410
100199	ReactomeTeam	20181031164752
100649	ReactomeTeam	20181031200308
101121	ReactomeTeam	20181031212915
101585	ReactomeTeam	20181101114507
