revision	user	timestamp
74762	ReactomeTeam	20140430085050
74865	Egonw	20140503141807
75115	Anwesha	20140508140642
75765	ReactomeTeam	20140610112710
76055	ReactomeTeam	20140611101147
76730	ReactomeTeam	20140716120929
77025	ReactomeTeam	20140717083219
81556	ReactomeTeam	20150821130552
83380	ReactomeTeam	20151118110417
86559	ReactomeTeam	20160711092100
88078	Ryanmiller	20160726090451
88079	Ryanmiller	20160726090645
93466	ReactomeTeam	20170809112424
93893	ReactomeTeam	20170816134328
99719	ReactomeTeam	20181031151142
100169	ReactomeTeam	20181031164415
100618	ReactomeTeam	20181031195929
101089	ReactomeTeam	20181031212510
101553	ReactomeTeam	20181101114150
