revision	user	timestamp
39852	MaintBot	20110121055304
42049	MaintBot	20110304215304
74553	ReactomeTeam	20140430083536
74909	Anwesha	20140508134359
75554	ReactomeTeam	20140610103437
75854	ReactomeTeam	20140611095036
76521	ReactomeTeam	20140716114512
76817	ReactomeTeam	20140717080402
81348	ReactomeTeam	20150821125224
83048	ReactomeTeam	20151118094649
86515	ReactomeTeam	20160711091958
87459	Mkutmon	20160722140808
87460	Mkutmon	20160722140828
93427	ReactomeTeam	20170809112321
93862	ReactomeTeam	20170816134143
99425	ReactomeTeam	20181031143626
99868	ReactomeTeam	20181031160042
100323	ReactomeTeam	20181031191747
100780	ReactomeTeam	20181031204049
101241	ReactomeTeam	20181101111332
