revision	user	timestamp
39961	MaintBot	20110121055829
42150	MaintBot	20110304220042
45062	Khanspers	20111006200156
45063	Khanspers	20111006200254
74686	ReactomeTeam	20140430084533
75042	Anwesha	20140508135532
75686	ReactomeTeam	20140610110159
75983	ReactomeTeam	20140611100419
76654	ReactomeTeam	20140716120236
76949	ReactomeTeam	20140717082215
81475	ReactomeTeam	20150821130044
83132	ReactomeTeam	20151118100615
86602	ReactomeTeam	20160711092202
94493	Mkutmon	20170914085812
99274	ReactomeTeam	20181031124546
99682	ReactomeTeam	20181031150840
100132	ReactomeTeam	20181031163915
100583	ReactomeTeam	20181031195340
101052	ReactomeTeam	20181031212010
101516	ReactomeTeam	20181101113810
101754	Egonw	20181105124934
