revision	user	timestamp
74791	ReactomeTeam	20140430085251
74867	Egonw	20140503142249
75144	Anwesha	20140508140915
75794	ReactomeTeam	20140610113252
76084	ReactomeTeam	20140611101451
76760	ReactomeTeam	20140716121216
77055	ReactomeTeam	20140717083538
81595	ReactomeTeam	20150821130815
83400	ReactomeTeam	20151118110741
83597	Anwesha	20151127133539
86700	ReactomeTeam	20160711092428
88398	Fehrhart	20160804152014
88399	Fehrhart	20160804152055
88400	Fehrhart	20160804152102
93593	ReactomeTeam	20170809112816
93988	ReactomeTeam	20170816134950
99325	ReactomeTeam	20181031124725
99766	ReactomeTeam	20181031151649
100215	ReactomeTeam	20181031165106
100665	ReactomeTeam	20181031200553
101137	ReactomeTeam	20181031213220
101601	ReactomeTeam	20181101114704
